,Mun,Ncasos_lead,Ncasos_lagroll_15,Ncasos_lagroll_30,nHab,caudal,lluvia,sars_loess,sars_loess_15,sars_loess_30,Month
2801,LA SEU D'URGELL,0.6089801343516531,0.3546527724800825,0.2538574983916609,12252,2419.0,0.0,1.0995265748047893,1.09517226687043,1.094236029040011,11.0
2802,LA SEU D'URGELL,0.7312399689771174,0.4386537063196843,0.30097308260845157,12252,2217.0,0.0,1.0692886635860304,1.0491581188721189,1.078201630235297,11.0
2803,LA SEU D'URGELL,-1.1246914832320802,0.5240479147762315,0.4424805473970909,12252,2365.0,0.0,1.008241435643269,0.9927695033370838,1.0344908498843959,11.0
2804,LA SEU D'URGELL,1.3349275239059513,0.3159980510385751,0.42583220083281187,12261,2463.0,0.0,0.9590368215674803,0.9473086638047563,1.039767620256382,0.0
2805,LA SEU D'URGELL,1.4753771960425945,0.6402081723094522,0.65729186902659,12261,2661.0,0.0,0.9194348521213082,1.0177505137552563,1.0962352627540266,0.0
2806,LA SEU D'URGELL,1.2153791253895465,1.213458143746,0.9244093826367691,12261,2369.0,10.0,1.0887411477959272,1.1669689931257423,1.1329432155539279,0.0
2807,LA SEU D'URGELL,0.9475039766468483,1.4095354607959711,1.1482343762554545,12261,2333.0,0.0,1.216796991536111,1.1806576011547654,1.1373006615250407,0.0
2808,LA SEU D'URGELL,0.6465106658952285,1.3612599796791423,1.2912649268008927,12261,2084.0,0.0,1.1176826740974561,1.0441390503491803,1.058052550766101,0.0
2809,LA SEU D'URGELL,0.41055656256622186,1.1009775926130994,1.2759255818092585,12261,2505.0,0.0,0.9416323248920927,0.8304744415413478,0.8658445021829458,1.0
2810,LA SEU D'URGELL,0.29300669925836936,0.8191477326976621,1.1539904526361102,12261,2340.0,0.0,0.6881946472644146,0.5192927865394099,0.596230262392801,1.0
2811,LA SEU D'URGELL,0.04914868643919037,0.5381140701123948,0.8862508363905873,12261,2340.0,0.0,0.3072756681688641,0.10233930044222939,0.2555573841733679,1.0
2812,LA SEU D'URGELL,-0.3277363104747242,0.34711101858110166,0.6278351646485367,12261,2840.0,0.0,-0.13998341370324,-0.31225719605290636,-0.1403234636661507,1.0
2813,LA SEU D'URGELL,-0.6156261845045413,-0.5101706184245621,-0.38991106132724435,12261,3944.0,0.0,-0.25766805412433214,-0.27135559772655776,-0.2636837502833974,3.0
2814,LA SEU D'URGELL,-0.4961446847570409,-0.6480059225190442,-0.4077007330911279,12261,4164.0,0.0,-0.2032992766349761,-0.17394017055754035,-0.16899487024065787,3.0
2815,LA SEU D'URGELL,-0.30682203580243783,-0.6149634161033014,-0.6656224993037002,12261,4904.0,0.0,0.012567098901249879,0.06303477580767446,0.09057599625855137,3.0
2816,LA SEU D'URGELL,-0.2865507244307522,-0.29654053071655434,-0.43839196417239684,12261,4528.0,0.0,0.15153753056028763,0.18857460986480462,0.18930572533223564,4.0
2817,LA SEU D'URGELL,-0.394765607786194,-0.21951591980228521,-0.41373252554550616,12261,5395.0,0.0,0.25541995257151306,0.25644127163166847,0.2597454786850791,4.0
2818,LA SEU D'URGELL,-0.30682203580243783,-0.33860167946531944,-0.33911260540176164,12261,4990.0,0.0,0.2851927221724071,0.27393699818410333,0.2747587541630224,4.0
2819,LA SEU D'URGELL,-0.8024556369566394,-0.383423251279512,-0.31767592187118093,12261,4653.0,20.0,0.28925883091391846,0.23686344576587418,0.23915395824467178,4.0
2820,LA SEU D'URGELL,-0.394765607786194,-0.3951016145831864,-0.38991106132724435,12261,3318.0,0.0,0.21191921735277872,0.14661657864078423,0.19134376018434013,4.0
2821,LA SEU D'URGELL,-0.30682203580243783,-0.5681269807247833,-0.49724854511813593,12261,4974.0,0.0,0.11550261535105166,0.09279110139010878,0.14284171646234115,5.0
2822,LA SEU D'URGELL,-0.15987532799090112,-0.6312921045990936,-0.5321898703097088,12261,4818.0,0.0,0.11306558337428928,0.10045711170617679,0.13050568697039788,5.0
2823,LA SEU D'URGELL,-0.394765607786194,-0.3951016145831864,-0.5041008011703679,12261,4418.0,0.0,0.12998125232161437,0.13179659332125995,0.16666938779113574,5.0
2824,LA SEU D'URGELL,-0.12778016108923546,-0.26661903946499294,-0.4510537432787284,12261,4912.0,5.0,0.17216596068023288,0.18845165633716046,0.21430666668803983,5.0
2825,LA SEU D'URGELL,-0.6491173578303466,-0.3068147766720206,-0.3725631638299347,12261,3832.0,0.0,0.23712792361942042,0.24375192345157856,0.25012241862059414,6.0
2826,LA SEU D'URGELL,-0.4961446847570409,-0.2864193313738465,-0.29688413183729473,12261,4207.0,0.0,0.2788662352619554,0.25700189591214445,0.2654917699340902,6.0
2827,LA SEU D'URGELL,-2.472901476116817,-0.383423251279512,-0.36687514429440155,12261,4970.0,0.0,0.2630638444090998,0.2322445739259153,0.2130273216160598,6.0
2828,LLEIDA,1.6058062768612191,1.487412921219654,1.2139741825792527,140403,67036.0,0.0,-0.2872033779362527,-0.366515798940337,-0.4152818457450952,6.0
2829,LLEIDA,1.2049175852776157,1.707312971315724,1.493793098569165,140403,65165.0,0.0,-0.35261770378278134,-0.4424330972452035,-0.5021180110586583,6.0
2830,LLEIDA,1.004959455213838,1.7015486951434688,1.5993221251117349,140403,62624.0,0.0,-0.4297031695089007,-0.5315487655503799,-0.6186729022591906,6.0
2831,LLEIDA,0.8360683396368958,1.4398195003479073,1.584807773734425,140403,63580.0,0.0,-0.5194348050761058,-0.6583351750100802,-0.7813581743858125,7.0
2832,LLEIDA,0.44945950910262256,0.8328499000651566,0.9937387024773795,140403,67182.0,0.0,-1.2901328621189634,-1.6301572200618444,-1.7493967898526286,7.0
2833,LLEIDA,0.3089737162110864,0.8243239483637922,0.880806768282389,140403,64364.0,0.0,-2.447284182565811,-1.946971916453972,-1.972567361140586,7.0
2834,LLEIDA,0.3618406337976304,0.6632308848773353,0.7545289073518446,140403,66657.0,0.0,-1.5978100232986099,-1.4541495588878302,-1.6582631374894439,8.0
2835,LLEIDA,0.5842859582245705,0.37674462106090617,0.6409769018269393,140403,70292.0,0.0,-1.1617665503699213,-1.1067756398858415,-1.300534462825599,8.0
2836,LLEIDA,0.7111503523216911,0.3278477169007522,0.516626668851733,140403,71275.0,0.0,-0.8849755091634839,-0.8723220658669174,-1.030780865650892,8.0
2837,LLEIDA,0.9898410896980937,0.47978744290501685,0.4275174951438779,140403,59994.0,0.0,-0.7058649973066198,-0.709602283085505,-0.8282662386237329,8.0
2838,LLEIDA,1.2324001925083938,0.6518305482658485,0.5093115972096192,140403,53279.0,0.0,-0.5771506031321587,-0.5858296116539362,-0.6811959323127293,9.0
2839,LLEIDA,1.5081625274301862,0.8705317002126218,0.7068702430468575,140403,46199.0,0.0,-0.47398537822108955,-0.4936441245222402,-0.5763765228133848,9.0
2840,LLEIDA,1.4204670687644252,1.1277989248219482,0.938696249677065,140403,42177.0,0.0,-0.4032018260417068,-0.4339204458899564,-0.5101593156542125,9.0
2841,LLEIDA,1.346015788891135,1.3875084110831917,1.187292389107881,140403,34275.0,0.0,-0.36121859231769643,-0.4085737231550976,-0.4780463866410595,9.0
2842,LLEIDA,1.2153791253895465,1.4646945977041457,1.3206615107172244,140403,45652.0,0.0,-0.35511023198673314,-0.41141464386847915,-0.48150232816335853,10.0
2843,LLEIDA,1.0196959929721476,1.3850037022991646,1.3839370550301882,140403,41515.0,0.0,-0.36656257446322293,-0.4428682007147809,-0.51684069959036,10.0
2844,LLEIDA,0.8776606169957449,1.2867671809584627,1.380841514099831,140403,36138.0,0.0,-0.4148045629359719,-0.502446949875416,-0.5784711861354851,10.0
2845,LLEIDA,0.7913391961274372,1.129809487581406,1.271350208632756,140403,43824.0,0.0,-0.47825418366328787,-0.5780733841662564,-0.6611086258195911,10.0
2846,LLEIDA,1.1073282797666864,1.219460676918007,1.122052593768731,140080,44411.0,2.4,-0.81284381984296,-0.9370517118832645,-1.0573337657390471,0.0
2847,LLEIDA,0.8158413685606729,1.213458143746,1.2161032694583438,140080,49136.0,3.8,-0.8702201226834986,-0.8155574762588764,-0.8731651197630241,1.0
2848,LLEIDA,0.7768717348814504,1.2628864488833587,1.2800850761423261,140080,66645.0,7.4,-0.46634762862565426,-0.5400715468209233,-0.6488763935226711,3.0
2849,LLEIDA,1.4988419884243618,-0.37194008385996524,-0.4321454837211069,140080,58812.0,0.0,-0.7673571028401996,-0.7955611017068623,-0.9817029638875528,5.0
2850,LLEIDA,1.5820714958821205,0.5913224028767898,0.23809744721939952,140080,54625.0,0.0,-0.6698311274380381,-0.7447987760249527,-0.9143141487900165,6.0
2851,LLEIDA,1.5702676302442422,1.2807043789210746,0.9075187655255905,140080,65741.0,0.0,-0.6688802441521752,-0.7571707523797766,-0.9207758691613473,6.0
2852,LLEIDA,1.245660563075199,1.5717309020357535,1.4427797682008203,140080,75211.0,5.8,-0.7894827400167083,-0.941909551411807,-1.0805197038693801,6.0
2853,LLEIDA,1.0946792035472097,1.5214410120504747,1.5253827322667757,140080,64330.0,0.0,-0.9196425878195242,-1.0071170011426713,-1.1508240828239604,7.0
2854,LLEIDA,0.4303147073500235,0.7684841517234677,1.0107347904615607,140080,64864.0,7.0,-0.8733524237993258,-1.0161217356828696,-1.260240468771275,7.0
2855,LLEIDA,0.33218296798116653,0.562639008752135,0.8250232865879991,140080,58017.0,0.0,-0.9655422501234817,-1.1325162605300731,-1.3399938021591171,8.0
2856,LLEIDA,0.17794004528342994,0.467422189153493,0.6362317087260517,140080,52190.0,0.0,-1.0880610743549883,-1.1972114429085565,-1.4051941212850474,8.0
2857,LLEIDA,0.13784525249515692,0.37674462106090617,0.47447809005486047,140080,57619.0,0.0,-1.0719825223129948,-1.1557221301952543,-1.4020544123726695,8.0
2858,LLEIDA,-0.26688506555044095,0.24871889957568674,0.36374308081092954,140080,62536.0,0.0,-1.0155614973374487,-1.0928482719426063,-1.3335513884785546,8.0
2859,LLEIDA,0.18757850704595821,0.1427126703710189,0.2648790099339922,140080,63790.0,1.2,-0.9587708769680001,-1.0370763011379478,-1.2822753226005879,9.0
2860,LLEIDA,0.41721311418916557,-0.023790631252997022,0.05454863198029005,140080,45082.0,0.0,-0.9262825966683264,-1.0409087611875991,-1.2828098306031623,9.0
2861,LLEIDA,0.7768717348814504,0.2575325467507237,0.12353302170722608,140080,41317.0,0.0,-1.0245478876799192,-1.138686467812142,-1.3478223638434785,10.0
2862,LLEIDA,0.8714490007255572,0.5545739042243865,0.36931602278329023,140080,45486.0,0.0,-1.030262059325234,-1.111593870411341,-1.2686975329377164,10.0
2863,LLEIDA,1.0617913357218065,0.7273890773576356,0.5352419477806429,140080,39015.0,0.0,-0.9775800350970645,-0.9678854257710732,-1.1074703885669308,10.0
2864,LLEIDA,1.2634036469338288,0.829454510405927,0.7079258217647402,140080,37685.0,0.0,-0.7899380151355968,-0.7931764304112126,-0.9363115328992577,10.0
2865,LLEIDA,1.4720993150592523,0.9786491242717833,0.8673641237393706,140080,41933.0,0.0,-0.6487371379406799,-0.6660651851592261,-0.7934694710434117,10.0
2866,LLEIDA,1.6260752079926637,1.1750710107229063,1.0290276994595486,140080,36439.0,0.6,-0.550275061096336,-0.5890274566171245,-0.7162765985353331,11.0
2867,LLEIDA,2.0035243796946167,1.3780544302233102,1.213547343731158,140080,40587.0,0.0,-0.5024648078370201,-0.5753058506437287,-0.6675283879811705,11.0
2868,LLEIDA,2.1893560917465704,1.550641452801004,1.3928104928830387,140080,39436.0,0.0,-0.5239332879179811,-0.5694159426596797,-0.5557451863997632,11.0
2869,LLEIDA,0.16815216102156869,1.8322834812527373,1.6467245345937984,140080,38442.0,0.0,-0.4918501878122625,-0.4119453335704183,-0.39456293537985443,11.0
2870,LLEIDA,2.535169495083173,1.8083525347252034,1.80884830706116,140797,40026.0,0.0,-0.257189251061758,-0.19667147460363502,-0.19883761424011467,0.0
2871,LLEIDA,2.633867017865443,2.032995736428913,2.0354944833164748,140797,29789.0,0.0,-0.07659344017425361,-0.019443337468128628,-0.019748348434987784,0.0
2872,LLEIDA,2.50195091624618,2.425892812007066,2.1874291928493412,140797,41862.0,0.0,0.08154962942650525,0.11027436272506193,0.07302788066944046,0.0
2873,LLEIDA,2.167362165112312,2.521328602014867,2.308850013607953,140797,40956.0,0.0,0.17667276941485835,0.13039047237974893,0.09716259438577067,0.0
2874,LLEIDA,1.7547192414586599,2.5079643829222023,2.431178271209732,140797,38323.0,0.0,0.12232596912254352,0.05237589000181288,0.051928555872287625,0.0
2875,LLEIDA,1.5665841711493003,2.3149558647851283,2.3943959781226805,140797,46830.0,0.0,0.025556246781772884,-0.06404503248403333,-0.0685437613583379,1.0
2876,LLEIDA,1.3501183149567317,1.9774873899086027,2.285931890850575,140797,46019.0,1.2,-0.10144255472788045,-0.21822304188210775,-0.20280707125319106,1.0
2877,LLEIDA,1.2744131175053663,1.4673873241698652,1.7741868138962555,140797,43071.0,0.0,-0.32211617268927567,-0.3913421859630043,-0.4314267879723613,1.0
2878,LLEIDA,1.1778951277115648,1.3664839601495604,1.5295721511263272,140797,47263.0,0.8,-0.3628358272716659,-0.42780977558549366,-0.5195761413422233,2.0
2879,LLEIDA,0.9251312051659258,1.3315801235040925,1.4012353289442534,140797,47941.0,0.4,-0.38969006359044794,-0.532519597071499,-0.6645445292927408,2.0
2880,LLEIDA,0.5261505579287894,1.231271704571972,1.3018506873951063,140797,45713.0,0.0,-0.5743769537102009,-0.7880787915288414,-0.8636741223783292,2.0
2881,LLEIDA,0.660005083911376,1.0694562012803506,1.2156781313464995,140797,48536.0,0.0,-0.9040533307272254,-1.1007747301322572,-1.1540732197044516,2.0
2882,LLEIDA,0.7029223942907639,0.7608747707881389,1.044406122283974,140797,43733.0,0.0,-1.109880935241598,-1.2465651070339854,-1.368301761815816,3.0
2883,LLEIDA,0.9308047644638316,0.5963940160842701,0.880806768282389,140797,49661.0,0.0,-1.1389069095003246,-1.1346839933442399,-1.3216156194461013,3.0
2884,LLEIDA,1.1533992876170402,0.6832171416557915,0.723535168245571,140797,54462.0,2.2,-0.9358194843126566,-0.9666314030289709,-1.1778073543240806,3.0
2885,LLEIDA,1.2013874354251146,0.8311546851081053,0.7255852705276634,140797,53503.0,0.0,-0.8166745073907866,-0.862018417131983,-1.0283622283146003,3.0
2886,LLEIDA,1.2988035918949183,1.0570196225222865,0.9007693953104741,140797,62351.0,0.0,-0.7400980394921686,-0.7806383222655691,-0.9339720397125136,4.0
2887,LLEIDA,1.1760475018771475,1.1815055979217794,1.0338053231490936,140797,59029.0,0.0,-0.6673445120829298,-0.7298376174269644,-0.8667309405290468,4.0
2888,LLEIDA,1.034068997198792,1.254953407527605,1.1648541922574307,140797,48253.0,0.0,-0.6441743023276149,-0.7000171785211943,-0.7972186651802413,4.0
2889,LLEIDA,1.0572618575094945,1.2436492243346706,1.2131201631859914,140797,52017.0,0.0,-0.6127392249769539,-0.64128398984131,-0.7137065579895512,4.0
2890,LLEIDA,0.9048315401605462,1.1135175024033255,1.1886361705757214,140797,51303.0,0.0,-0.5383137879378033,-0.5449962129654696,-0.6040315018443008,4.0
2891,LLEIDA,1.2602185156841987,0.9903481957926202,1.05595041686232,140797,54978.0,0.0,-0.3315804773675084,-0.31431284093414263,-0.3128429698756325,5.0
2892,LLEIDA,1.4132076079642595,0.9746952682471866,1.0144420371738383,140797,54353.0,0.0,-0.2148840191145649,-0.16282831905118397,-0.14343517714266932,5.0
2893,LLEIDA,1.341883190465816,1.1600751359095316,1.082161059534378,140797,53130.0,7.2,-0.052285856041324005,0.003301321088679412,0.007863345635150992,5.0
2894,LLEIDA,1.0729626768072735,1.3432428618177699,1.1890833504222456,140797,59226.0,0.0,0.10106270458312841,0.12990849722628464,0.11532421852444831,6.0
2895,LLEIDA,0.9077746891119977,1.3793246898614777,1.2797082941620135,140797,60225.0,0.0,0.19469875783830748,0.18152116040704577,0.1753754068880319,6.0
2896,LLEIDA,-1.0000130346192142,1.2262410476570897,1.2868214515590934,140797,57486.0,0.0,0.20298630062639939,0.17724998192946312,0.13813093490742553,6.0
2897,LLORET DE MAR,-1.5879681188092962,-1.2055046715484115,-1.4630498424673581,39089,12480.0,0.0,-2.447284182565811,-2.8311976539054564,-1.0473759543163024,6.0
2898,LLORET DE MAR,-0.7214957253983159,-1.6929221312860567,-1.4877972848900847,39089,17000.0,0.0,-2.447284182565811,-0.6424490152337596,-0.6098680914586659,7.0
2899,LLORET DE MAR,-1.4685084990406365,-0.6651226279688286,-1.0679379151198152,39089,14000.0,0.0,-0.2879990688830309,-0.2104439316471277,-0.4532312591148614,7.0
2900,LLORET DE MAR,-0.4187025057857067,-1.3224578426217335,-0.9709806196287487,39089,13430.0,0.0,-0.07705522263861485,-0.23573358532570626,-0.4532312591148614,7.0
2901,LLORET DE MAR,-0.7607815744127332,-0.6651226279688286,-0.9709806196287487,39089,10510.0,0.0,-0.34887274237740545,-0.700950247746989,-0.6071665411118866,8.0
2902,LLORET DE MAR,-0.15987532799090112,-0.9608936571321028,-0.8399881924683317,39089,11450.0,0.0,-2.447284182565811,-1.3493998169881305,-0.981432829866671,8.0
2903,LLORET DE MAR,0.22472273590304526,-0.3068147766720206,-0.5919160472211308,39089,9130.0,0.0,-1.0112967466769944,-1.0040493896017282,-1.3023499177698945,9.0
2904,LLORET DE MAR,0.36903896150614973,0.13214229997930765,-0.06483391002506239,39089,8380.0,0.0,-0.8224617591532265,-0.9036731033990868,-1.1759594382027447,9.0
2905,LLORET DE MAR,-0.09719749406041289,0.29573633524716486,0.21251230734860474,39089,7560.0,0.0,-0.8070128670058474,-0.9496345730251017,-1.1687936687256653,10.0
2906,LLORET DE MAR,-0.04005595820478767,0.05285265371613578,0.17838846804151445,39089,7620.0,0.0,-0.9127113221646589,-1.0496951076403385,-1.203899758441267,10.0
2907,LLORET DE MAR,0.20642444588048844,-0.07302624558037502,-0.019191371407004863,39089,9060.0,0.0,-0.9849312982435013,-1.0497916275747372,-1.2043391334083255,11.0
2908,LLORET DE MAR,0.33218296798116653,0.137449252896267,0.14761765073748487,38402,7670.0,0.0,-0.807961318275875,-0.9051499771777126,-1.1782516343319922,0.0
2909,LLORET DE MAR,0.07250792945965068,0.39807719677056513,0.2757113813434196,38402,7580.0,0.0,-0.8242191547990485,-1.0069546456018479,-1.2252110106980167,0.0
2910,LLORET DE MAR,-0.9451119388153929,0.1930942566635858,0.2989062946746526,38402,8050.0,0.0,-1.01537700811753,-1.1563457452409351,-1.4277103662277435,1.0
2911,LLORET DE MAR,-0.5532403702208324,-0.6480059225190442,-0.11776302437420176,38402,7580.0,0.0,-1.073411812327543,-1.4114827463074153,-1.0354700085089632,1.0
2912,LLORET DE MAR,-0.6156261845045413,-0.6651226279688286,-0.6919553344390776,38402,5920.0,0.0,-2.447284182565811,-0.6956247348390479,-0.6141432289380169,2.0
2913,LLORET DE MAR,0.27662086010675985,-0.7774497364828518,-0.7573593365564325,38402,4320.0,0.0,-0.3433383047775742,-0.2371956078750892,-0.38124022343315017,2.0
2914,LLORET DE MAR,0.3618406337976304,0.1479332304652923,-0.1838537622583964,38402,7260.0,0.0,-0.08269506709691903,-0.12706450281016476,-0.30616858227969446,2.0
2915,LLORET DE MAR,0.6041210150781902,0.2307141764601239,0.18337633457278082,38402,10950.0,0.0,-0.10563792547680587,-0.3185413715474856,-0.385198242727526,3.0
2916,LLORET DE MAR,-0.19363539892913986,-0.23796442854737668,0.08418745917921498,38402,8980.0,0.0,-1.176637053330544,-1.5152230091594794,-0.2617381835543564,4.0
2917,LLORET DE MAR,-1.1246914832320802,-0.469655544635043,-0.36687514429440155,38402,9890.0,0.0,-2.447284182565811,0.0755454370123195,0.34434552251682904,5.0
2918,LLORET DE MAR,0.7029223942907639,-0.9105367406598603,-0.6919553344390776,38402,9550.0,0.0,0.4719538340903036,0.7261867374844304,0.5961301963934905,5.0
2919,LLORET DE MAR,1.3971483371865019,0.3278477169007522,-0.0504525155092627,38402,11840.0,0.0,0.9115645166638764,0.8395788427250682,0.6229078960933905,6.0
2920,LLORET DE MAR,0.8745629687492192,1.3697232082437163,1.060501140688595,38402,11920.0,0.0,0.7481866880167344,0.40187966989983026,0.49477252064508476,6.0
2921,LLORET DE MAR,0.41721311418916557,1.014280730328698,1.2199143363316987,38402,13110.0,0.0,-0.32104250367712267,-0.5182312571335986,0.08757875931031588,7.0
2922,LLORET DE MAR,0.13784525249515692,0.4767194648884231,0.8057458121753002,38402,17.38,0.0,-0.6546513818220677,-0.6888364745792052,-0.712581374565872,7.0
2923,LLORET DE MAR,-0.8942243889691274,0.2307141764601239,0.3618742627151925,38402,13700.0,0.0,-0.5838459344296884,-0.7365756101092056,-0.9637234106096142,7.0
2924,LLORET DE MAR,-0.394765607786194,-0.33860167946531944,-0.005758337376844719,38402,5680.0,0.0,-0.7560226860427621,-0.986925811201094,-1.1297378074899238,8.0
2925,LLORET DE MAR,-0.7607815744127332,-0.524216196817337,-0.4510537432787284,38402,11900.0,0.0,-1.0936764517134798,-1.3407686249734336,-1.3559150471073773,8.0
2926,LLORET DE MAR,-0.6156261845045413,-0.8865976245404101,-0.7192741336552478,38402,10590.0,0.0,-1.3832073000890437,-1.2815643250017175,-1.3536538794442237,9.0
2927,LLORET DE MAR,-1.1246914832320802,-0.7574645174209907,-0.8621659906857709,38402,10060.0,0.0,-1.0195123058327513,-0.95872804991826,-0.9890091856996013,9.0
2928,LLORET DE MAR,0.21564010749298432,-0.9105367406598603,-0.8621659906857709,38402,8680.0,0.0,-0.7527864604133501,-0.6131768473482894,-0.6368187878353756,10.0
2929,LLORET DE MAR,0.9898410896980937,0.47053698873108774,0.2029474121268448,38402,7460.0,0.0,-0.1893405581896386,-0.18110434969548525,-0.16440741884157795,11.0
2930,LLORET DE MAR,1.3528368342783696,0.9073952466626459,0.7286469881176402,38402,4200.0,0.0,-0.10387207465113622,-0.01589657184966809,0.024308551131732452,11.0
2931,LLORET DE MAR,1.7494580510517421,0.977334225835232,1.0507854263885568,38941,7880.0,0.0,0.10738796254254303,0.1646639525179239,0.06898804637985365,0.0
2932,LLORET DE MAR,0.8556283990841186,1.7972087239021117,1.7405840714445138,38941,7180.0,0.0,0.008847931715774948,-0.23415194644279932,-0.13802567091297727,0.0
2933,LLORET DE MAR,0.5371411805595466,1.1030872755711585,1.5526716979372643,38941,7940.0,0.0,-0.5236429077804872,-0.5777021780459765,-0.35869361878524514,1.0
2934,LLORET DE MAR,0.48010072666185927,0.5353267882173947,0.8870243142655971,38941,7780.0,0.0,-0.5070952987924738,-0.42507173578689605,-0.5467900087932185,1.0
2935,LLORET DE MAR,0.17794004528342994,0.5518614688854176,0.5422515842393746,38941,7400.0,0.0,-0.2676400119037693,-0.39739735213157384,-0.5482438532644427,2.0
2936,LLORET DE MAR,-0.09719749406041289,-0.44390088625859375,-0.012440667449765623,38941,9500.0,0.0,-0.5291502015553853,-0.5526787273762217,-0.6455268444844493,3.0
2937,LLORET DE MAR,0.024902788759656035,-0.0585790827885718,-0.24274939421227154,38941,10540.0,0.0,-0.45770031597790967,-0.5791943241997992,-0.38465475793701664,3.0
2938,LLORET DE MAR,-0.01327898674242038,-0.0585790827885718,-0.07214296053333033,38941,8970.0,0.0,-0.5838502957731584,-0.19237643146175779,-0.07641503464463263,4.0
2939,LLORET DE MAR,0.09504139799622402,0.015656069292000908,-0.032903298111215735,38941,11920.0,0.0,0.08230574983313178,0.19349672432737988,0.04963843944234839,4.0
2940,LLORET DE MAR,0.7768717348814504,-0.1105899621265909,-0.05760430244983517,38941,11850.0,0.0,0.3168425762444635,0.20667768738926734,0.11645968029911825,5.0
2941,LLORET DE MAR,0.5425631970014168,0.5989138808055404,0.3351036419459717,38941,12620.0,0.0,0.11274545097294957,-0.010423970477242637,0.10930447212220358,5.0
2942,LLORET DE MAR,-1.7307267247052625,0.26622480779586044,0.4190444462217304,38941,16020.0,0.0,-0.09888734654417675,-0.04533559842746084,0.015260249902532124,6.0
2943,MANLLEU,-1.0000130346192142,-2.1291396698717167,-2.54697964082991,20912,9336.0,0.0,-0.9007355744961815,-0.7685381760580267,-0.8594263828891213,6.0
2944,MANLLEU,-0.9451119388153929,-1.840738507507267,-2.2565989990682342,20912,8559.0,0.0,-0.5493674458337392,-0.4947300920168532,-0.5442727535954832,7.0
2945,MANLLEU,-0.5240863432358359,-1.4116620307788634,-1.7877518464621944,20912,5886.0,0.0,-0.3475591981277151,-0.2918190215461137,-0.32229798810861626,7.0
2946,MANLLEU,-0.6156261845045413,-1.0732391241961874,-1.4390369795460274,20912,6268.0,0.0,-0.16565554000606678,-0.14072193638431574,-0.20312334015497358,7.0
2947,MANLLEU,-0.4187025057857067,-0.7774497364828518,-1.0828486495706446,20912,6091.0,0.0,-0.05368973630089517,-0.09804202852853763,-0.1568486974360511,7.0
2948,MANLLEU,-0.3277363104747242,-0.6312921045990936,-0.8621659906857709,20912,8317.0,0.0,-0.079909116013734,-0.15185509714460568,-0.20805444087738312,7.0
2949,MANLLEU,0.27662086010675985,-0.5681269807247833,-0.7009486252262248,20912,6304.0,0.0,-0.1576032154646511,-0.3022373509575937,-0.37478087547292555,8.0
2950,MANLLEU,0.5149586860631603,-0.41907003570360274,-0.5466607192354419,20912,6407.0,0.0,-0.383428132476139,-0.6118075592031532,-0.5879592768945867,8.0
2951,MANLLEU,0.24250346272268522,0.02200498128900472,-0.2286989723432069,20912,10578.0,22.4,-0.7985135201395135,-0.8793003772253868,-0.803861318325505,8.0
2952,MANLLEU,0.5689729548395266,0.40156227401596384,0.10415892004677632,20912,5649.0,0.0,-0.786473140848548,-0.7803155661007152,-0.8440022267116857,8.0
2953,MANLLEU,0.5842859582245705,0.3875026826976995,0.22426978937387715,20912,5508.0,0.0,-0.6309412704556412,-0.6014873204882455,-0.6782713059380375,9.0
2954,MANLLEU,0.6987657783831177,0.42206988499796816,0.4087203598189284,20912,4976.0,0.0,-0.4589948828272115,-0.4486848915349216,-0.55901657523935,9.0
2955,MANLLEU,0.6732043423971077,0.5758461979720436,0.48682172251183,20912,5502.0,0.0,-0.3390962533133261,-0.3980993308159168,-0.4975661394388788,9.0
2956,MANLLEU,0.5637817793028411,0.6448842960265462,0.5422515842393746,20912,6781.0,0.0,-0.3578416471056872,-0.42928909285246203,-0.49531646211291736,9.0
2957,MANLLEU,0.29300669925836936,0.6875687346053898,0.6338447952215425,20912,4818.0,0.0,-0.397869424048787,-0.4789758820085775,-0.5415336432135904,10.0
2958,MANLLEU,0.23367601080096775,0.6211293290398021,0.6326477272831038,20912,5275.0,0.0,-0.4509516959065989,-0.5262148783945126,-0.5454941333495033,10.0
2959,MANLLEU,0.10601582727134552,0.4386537063196843,0.5748060481894666,20912,4906.0,0.0,-0.4847989020887255,-0.4786814973081201,-0.4976784144551211,10.0
2960,MANLLEU,-0.053874049834848926,0.2531410986655393,0.461879370601288,20912,5524.0,0.0,-0.3687425096811313,-0.36398620448507574,-0.4348414738558383,10.0
2961,MANLLEU,-0.053874049834848926,0.15824841379696003,0.3091728055863831,20912,6796.0,0.0,-0.2690307223178815,-0.30710377224516633,-0.36757660973547013,10.0
2962,MANLLEU,0.18757850704595821,0.009244748389710568,0.1343485505911154,20912,6449.0,0.0,-0.25766148072238004,-0.29621916588371,-0.32851664340073977,11.0
2963,MANLLEU,-0.02652814156550821,-0.08037021981174038,0.03920847035435724,20912,4668.0,0.0,-0.2486133666991675,-0.2843935467805021,-0.3146639223548407,11.0
2964,MANLLEU,-0.04005595820478767,0.058850248039135945,0.02350009620971356,20912,4976.0,0.0,-0.23553340123784372,-0.2715033291478632,-0.286411519203215,11.0
2965,MANLLEU,0.04914868643919037,0.07068150296175822,-0.012440667449765623,20912,4819.0,0.0,-0.22441407939559602,-0.23538137890367428,-0.24976247577654737,11.0
