Mun,Ncasos_lead,Ncasos_lagroll_15,Ncasos_lagroll_30,nHab,caudal,lluvia,sars_loess,sars_loess_15,sars_loess_30,Month
LA SEU D'URGELL,428,86,101.5,12261,2463,0,751361.1619545855,729320.5212618959,794952.4569739348,01
LA SEU D'URGELL,542,139.5,143.25,12261,2661,0,707279.8805692062,809592.4021434998,866927.9187361597,01
LA SEU D'URGELL,351,348,217,12261,2369,10,911904.9237177934,1004535.3162104236,916920.6399612695,01
LA SEU D'URGELL,227,485,312.25,12261,2333,0,1097165.7087030536,1024248.8777790391,923029.9560375899,01
LA SEU D'URGELL,141,446.5,397.25,12261,2084,0,951332.0468550245,841524.5958647563,817626.3938265507,01
LA SEU D'URGELL,98,289,387,12261,2505,0,731717.144874488,611003.9098740623,606675.5071937304,02
LA SEU D'URGELL,82,184,315.25,12261,2340,0,490290.6748736366,371826.4185227047,394923.0132876841,02
LA SEU D'URGELL,57,119.5,204.25,12261,2340,0,253362.16217177265,178842.116701306,225258.82609181927,02
LA SEU D'URGELL,33,90,137,12261,2840,0,104322.0712308393,78691.23366093387,113982.643332756,02
LA SEU D'URGELL,22,27.5,33.25,12261,3944,0,80568.36051981467,85741.8376728539,91561.47726946324,04
LA SEU D'URGELL,26,23,32.5,12261,4164,0,90915.31482589312,104712.75545309817,108357.35784189966,04
LA SEU D'URGELL,34,24,23.5,12261,4904,0,143435.5599415876,166170.51903215473,170250.65942797106,04
LA SEU D'URGELL,35,36.5,31.25,12261,4528,0,188905.47812272186,209528.44084499672,201436.26362415426,05
LA SEU D'URGELL,30,40.5,32.25,12261,5395,0,230151.40356727154,236702.0082161538,226849.5345292071,05
LA SEU D'URGELL,34,34.5,35.5,12261,4990,0,243252.61286503606,244170.62821341745,232638.12774788364,05
LA SEU D'URGELL,17,32.5,36.5,12261,4653,20,245088.64356179885,228574.24727961345,219127.9263624101,05
LA SEU D'URGELL,30,32,33.25,12261,3318,0,212059.85099742803,194085.22451140275,202132.71575734153,05
LA SEU D'URGELL,34,25.5,29,12261,4974,0,176110.59802537743,175691.18423506958,186151.23267523485,06
LA SEU D'URGELL,42,23.5,27.75,12261,4818,0,175271.77044476173,178217.24083906694,182278.4035892515,06
LA SEU D'URGELL,30,32,28.75,12261,4418,0,181162.71123337216,188865.6229434334,193849.47767146665,06
LA SEU D'URGELL,44,38,30.75,12261,4912,5,196568.53465349466,209481.71450386636,210136.15618907052,06
LA SEU D'URGELL,21,36,34,12261,3832,0,222394.89435423803,231406.6894347076,223210.00721009786,07
LA SEU D'URGELL,26,37,37.5,12261,4207,0,240418.48451517714,236938.29991632936,229049.08536248116,07
LA SEU D'URGELL,2,32.5,34.25,12261,4970,0,233458.11531748154,226691.48129025468,209682.61179143604,07
LLEIDA,677,555,348.5,140403,67036,0,75367.93032927079,70098.82768807172,69629.40610548176,07
LLEIDA,345,820,565.25,140403,65165,0,64829.72504687263,59415.68209216421,59380.08533282107,07
LLEIDA,249,811.5,683.25,140403,62624,0,54001.63913745577,48661.34297757046,47819.230031071995,07
LLEIDA,190,511,665.5,140403,63580,0,43321.04681768513,36222.77796997981,35150.60408039795,08
LLEIDA,104,188,242.5,140403,67182,0,4108.817171283592,2054.4085856418023,4845.376878883871,08
LLEIDA,84,185.5,202.5,140403,64364,0,0,558.7345500377455,2943.759598488796,08
LLEIDA,91,144.5,166.25,140403,66657,0,1117.4691000754783,3833.110611335818,5910.100662924513,09
LLEIDA,128,94,139.75,140403,70292,0,6548.7521225961445,11261.466775811308,12564.764867510401,09
LLEIDA,156,87.5,116,140403,71275,0,15974.181429026457,21296.419123685013,21640.881405918448,09
LLEIDA,243,109.5,101.75,140403,59994,0,26618.656818343556,32020.29603602561,32125.778442740626,09
LLEIDA,361,142,114.75,140403,53279,0,37421.935253707656,42955.137761796264,42517.58349629618,10
LLEIDA,573,199.5,154.5,140403,46199,0,48488.340269884866,53014.87095656678,51747.78925426156,10
LLEIDA,494,302,222,140403,42177,0,57541.40164324869,60540.440746726876,58505.70794768742,10
LLEIDA,436,467,333.25,140403,34275,0,63539.47985020505,63996.54493880809,62070.75667347543,10
LLEIDA,351,533.5,417.75,140403,45652,0,64453.610027411116,63601.072600224004,61677.60758981905,11
LLEIDA,255,465,466,140403,41515,0,62748.535173036886,59358.67024083003,57788.33090786533,11
LLEIDA,203,393.5,463.5,140403,36138,0,55968.805308623174,51975.589215506676,51546.37180576264,11
LLEIDA,177,303,384,140403,43824,0,47982.37312239017,43734.073370695274,44158.08217769731,11
LLEIDA,294,351.5,299,140080,44411,2.4,19730.104496990596,17972.405508049836,20531.690209113876,01
LLEIDA,184,348,349.75,140080,49136,3.8,16690.037039944564,24625.027443047806,29458.999500292943,02
LLEIDA,173,378,389.75,140080,66645,7.4,49404.596051153654,47725.229973589114,45185.72250756123,04
LLEIDA,564,33,31.5,140080,58812,0,22452.513100232183,25897.61249350014,23839.13217481299,06
LLEIDA,650,129.5,77.5,140080,54625,0,29342.711886768084,29380.152350105483,27197.269529287925,07
LLEIDA,637,389.5,211.25,140080,65741,0,29417.592813442872,28496.92656507574,26857.147998426644,07
LLEIDA,369,643.5,516.5,140080,75211,5.8,21092.02697678706,17741.729549089658,19606.64709725339,07
LLEIDA,288,589,598,140080,64330,0,14391.432121392249,14879.150547758974,17033.319512281443,08
LLEIDA,101,170,249.25,140080,64864,7,16535.90408346623,14516.410695615776,13645.721556278464,08
LLEIDA,87,124,185.5,140080,58017,0,12496.917307765312,10458.674701418122,11583.88482335717,09
LLEIDA,69,107.5,138.75,140080,52190,0,8420.432095070923,8651.358951098591,10117.79000540982,09
LLEIDA,65,94,109,140080,57619,0,8882.285807126253,9776.905309401547,10184.233713048863,09
LLEIDA,36,78,92.75,140080,62536,0,10671.524811676834,11717.10847499916,11739.00331812758,09
LLEIDA,70,67,80.5,140080,63790,1.2,12762.69213832148,13701.101326853637,13044.325929794028,10
LLEIDA,99,53,60,140080,45082,0,14103.576253792042,13556.25313957161,13030.048847199105,10
LLEIDA,173,79,66,140080,41317,0,10368.178594267454,10273.59716125556,11397.95824562889,11
LLEIDA,201,122.5,93.5,140080,45486,0,10179.015728243658,11107.36218144849,13411.91666944272,11
LLEIDA,273,159.5,119.25,140080,39015,0,12035.708634653312,16550.236177629908,18580.188756516916,11
LLEIDA,380,187,154.75,140080,37685,0,21064.763720606494,26053.015331585368,26055.535950989273,11
LLEIDA,539,237,198.25,140080,41933,0,31041.266942564234,35560.83572434866,34345.216073935735,11
LLEIDA,701,326.5,256.75,140080,36439,0.6,40080.40450613308,42637.41681628613,39787.85839364071,12
LLEIDA,1360,459.5,348.25,140080,40587,0,45194.42912643917,44014.88106293278,43627.494983463745,12
LLEIDA,1904,620,473.25,140080,39436,0,42835.33299942637,44617.57315064138,53771.153967313156,12
LLEIDA,68,1030.5,745,140080,38442,0,46399.81330185638,63527.42687169356,72306.88828500689,12
LLEIDA,3630,986,1008.25,140797,40026,0,80655.04044153074,99996.20341937242,102777.40961941428,01
LLEIDA,4385,1503.5,1567.75,140797,29789,0,119337.3663972141,142027.39236713503,140746.5519129839,01
LLEIDA,3408,3284.5,2135.25,140797,41862,0,164717.41833705595,181496.90040659544,165201.9993646587,01
LLEIDA,1829,4007.5,2755.5,140797,40956,0,198276.3824761349,188376.6063621824,172182.42659098667,01
LLEIDA,876,3896.5,3590.5,140797,38323,0,178476.83024822993,162867.95277537793,159316.14937460652,01
LLEIDA,633,2618.5,3313,140797,46830,0,147259.0753025259,130255.69238703068,129279.68467270932,02
LLEIDA,439,1352.5,2624.5,140797,46019,1.2,113252.30947153547,95691.41657004075,102055.6925142528,02
LLEIDA,387,536,944.25,140797,43071,0,69580.8616144039,66440.05865696075,67607.28294515918,02
LLEIDA,330,450.5,602.5,140797,47263,0.8,63299.25569951762,61358.873248843425,57496.996190416765,03
LLEIDA,219,424.5,480.25,140797,47941,0.4,59418.49079816922,48553.93372387279,43873.365831919255,03
LLEIDA,117,358.5,404.5,140797,45713,0,37689.376649576356,26387.85841499511,30004.926633308325,03
LLEIDA,144,274.5,349.5,140797,48536,0,15086.340180413856,11455.919542743883,16922.356950159246,03
LLEIDA,154,168,263.25,140797,43733,0,7825.498905073903,7456.855485323411,10924.627050503455,04
LLEIDA,221,130.5,202.5,140797,49661,0,7088.212065572912,10393.334558263059,12031.508570806507,04
LLEIDA,317,149,158.5,140797,54462,2.2,13698.457050953199,16606.16165628963,16131.974707582423,04
LLEIDA,343,187.5,159,140797,53503,0,19513.86626162606,21870.61485690182,21744.637356033938,04
LLEIDA,403,269,209,140797,62351,0,24227.36345217757,26883.11305577827,26174.808459604574,05
LLEIDA,329,330,258.75,140797,59029,0,29538.862659378967,30479.002062307358,29828.077610777567,05
LLEIDA,261,373,321,140797,48253,0,31419.141465235745,32773.04216577689,34099.40070764589,05
LLEIDA,271,366,348,140797,52017,0,34126.94286631802,37719.79935298444,39982.16575138822,05
LLEIDA,212,295,334,140797,51303,0,41312.655839650855,47191.28933699958,49146.604340828344,05
LLEIDA,378,241.5,268.25,140797,54978,0,68076.89582299624,78350.2219275619,83829.64790054239,06
LLEIDA,488,235.5,250.75,140797,54353,0,88623.54803212755,107085.88647241255,113359.24218801584,06
LLEIDA,433,318.5,280,140797,53130,7.2,125548.22491269752,148368.2624484698,147647.55962800444,06
LLEIDA,278,433,334.25,140797,59226,0,171188.29998424207,188209.23278359638,177615.17670451128,07
LLEIDA,213,460.5,389.5,140797,60225,0,205230.16558295066,206862.0909605528,196735.3527555227,07
LLEIDA,13,355.5,394.25,140797,57486,0,208494.0163381549,205261.4727274491,184663.36051797823,07
LLORET DE MAR,6,11.5,9.25,39089,12480,0,0,0,20941.3053496082,07
LLORET DE MAR,19,6.5,9,39089,17000,0,0,37615.87874315276,48613.40858974322,08
LLORET DE MAR,7,22.5,14.5,39089,14000,0,75231.75748630552,97226.81717948645,64962.96611484389,08
LLORET DE MAR,29,10,16.25,39089,13430,0,119221.87687266737,92310.053486535,64962.96611484389,08
LLORET DE MAR,18,22.5,16.25,39089,10510,0,65398.23010040265,32699.115050201326,48859.53331267546,09
LLORET DE MAR,42,15.5,19,39089,11450,0,0,5409.013138815913,23851.787010314394,09
LLORET DE MAR,74,36,25.75,39089,9130,0,10818.026277631823,15004.458970427459,12517.991104871697,10
LLORET DE MAR,92,66,51,39089,8380,0,19190.89166322309,19626.969070927476,16192.25760735359,10
LLORET DE MAR,46,83.5,74.75,39089,7560,0,20063.04647863186,17380.056244279716,16428.007984434436,11
LLORET DE MAR,50,59,71.25,39089,7620,0,14697.06600992757,13229.046897941394,15302.773049818068,11
LLORET DE MAR,72,49.5,54.25,39089,9060,0,11761.027785955215,13225.489855356414,15289.155803633303,12
LLORET DE MAR,87,66.5,68.25,38402,7670,0,20008.5774938928,19551.13496288118,16117.512534041318,01
LLORET DE MAR,59,97,81.75,38402,7580,0,19093.692431869553,14885.760358757425,14655.12508745771,01
LLORET DE MAR,14,72,84.5,38402,8050,0,10677.828285645293,9759.11521203424,9652.98071398451,02
LLORET DE MAR,24,23,47.5,38402,7580,0,8840.402138423182,4420.201069211593,21441.035197619327,02
LLORET DE MAR,22,22.5,22.75,38402,5920,0,0,33122.95518320441,48226.27834148986,03
LLORET DE MAR,80,19.5,21,38402,4320,0,66245.91036640882,92032.35561376812,74078.84406149795,03
LLORET DE MAR,91,67.5,43.5,38402,7260,0,117818.80086112741,115034.73293979147,84842.5140518743,03
LLORET DE MAR,132,76,71.75,38402,10950,0,112250.66501845553,77652.67248998048,73548.24330104436,04
LLORET DE MAR,40,39.5,62.5,38402,8980,0,6216.362047007347,3108.1810235036737,91880.71369616655,05
LLORET DE MAR,11,29,34.25,38402,9890,0,0,170118.83268728486,261308.19857453095,06
LLORET DE MAR,154,16.5,22.75,38402,9550,0,340237.6653745697,519508.2161255582,394859.14509823936,06
LLORET DE MAR,475,87.5,52,38402,11840,0,698778.7668765467,619599.4575091938,412297.4436866203,07
LLORET DE MAR,202,453,270.25,38402,11920,0,540420.1481418409,305086.6712476823,334877.29227522877,07
LLORET DE MAR,99,251,352,38402,13110,0,69753.19435352364,50155.1270412637,169378.30046979745,08
LLORET DE MAR,65,109,180,38402,17.38,0,30557.059729003773,33669.929691912606,40067.512587411635,08
LLORET DE MAR,15,76,92.5,38402,13700,0,36782.79965482145,29979.898133559553,24695.183119331705,08
LLORET DE MAR,30,34.5,55.25,38402,5680,0,23176.996612297662,15720.436546750781,17770.062506874197,09
LLORET DE MAR,18,27,30.75,38402,11900,0,8263.876481203908,5560.226880188824,11208.680493511734,09
LLORET DE MAR,22,17,22,38402,10590,0,2856.5772791737454,6696.924440272669,11261.269797383531,10
LLORET DE MAR,11,20,18.5,38402,10060,0,10537.271601371598,16962.31271457822,23499.22144829445,10
LLORET DE MAR,73,16.5,18.5,38402,8680,0,23387.353827784846,40301.51845631622,46220.43339659925,11
LLORET DE MAR,243,108,73.75,38402,7460,0,93741.42507239294,103206.39629675675,109239.69505317461,12
LLORET DE MAR,441,211.5,159.75,38402,4200,0,112671.36752112056,143000.83602772898,151905.98225586832,12
LLORET DE MAR,868,236.5,266,38941,7880,0,173330.30453433737,200605.5682149799,164059.62252652383,01
LLORET DE MAR,196,966,886.5,38941,7180,0,142355.986155015,92611.2680449024,114445.02935393652,01
LLORET DE MAR,119,290,628,38941,7940,0,42866.5499347898,43771.64968255433,77169.94048244217,02
LLORET DE MAR,109,119,204.5,38941,7780,0,44676.74943031886,61728.612919981926,54672.11636328344,02
LLORET DE MAR,69,122,120.5,38941,7400,0,78780.476409645,65572.58304401254,54524.899289027,03
LLORET DE MAR,46,30,54.75,38941,9500,0,42277.68163776403,46368.41628302302,45470.97712994563,04
LLORET DE MAR,55,50.5,40.25,38941,10540,0,50459.15092828201,43620.7686018192,73620.89127282519,04
LLORET DE MAR,52,50.5,50.5,38941,8970,0,36782.38627535639,100873.36626262734,127513.50885681814,05
LLORET DE MAR,61,56,53.25,38941,11920,0,164964.34624989828,211406.24911181704,158689.17762488063,05
LLORET DE MAR,173,47,51.5,38941,11850,0,257848.15197373583,216504.98898713393,177960.07328078666,06
LLORET DE MAR,120,131,89,38941,12620,0,175161.82600053202,144513.89744975624,175797.0442945569,06
LLORET DE MAR,5,80,100.5,38941,16020,0,113865.9688989805,135089.09960197983,149549.0243181473,07
MANLLEU,13,4,3,20912,9336,0,15237.746063277473,27705.28860286418,30252.295400758383,07
MANLLEU,14,5.5,4,20912,8559,0,40172.83114245089,52885.71776987803,54927.88989331383,08
MANLLEU,25,9,6.5,20912,5886,0,65598.60439730517,82150.49118376349,82414.05649292457,08
MANLLEU,22,13.5,9.5,20912,6268,0,98702.3779702218,111942.3952159711,101998.39257158995,08
MANLLEU,29,19.5,14.25,20912,6091,0,125182.41246172042,121846.2939594164,110708.11408260613,08
MANLLEU,33,23.5,18.5,20912,8317,0,118510.1754571124,109473.83294924116,101108.86450429873,08
MANLLEU,80,25.5,22.5,20912,6304,0,100437.49044136991,80371.43504918106,74952.42141743813,09
MANLLEU,115,31,27.25,20912,6407,0,60305.37965699222,40431.009885635096,50643.12353567057,09
MANLLEU,76,56.5,41,20912,10578,22.4,20556.64011427798,20914.812022160084,33667.89138089471,09
MANLLEU,125,97.5,64.25,20912,5649,0,21272.983930042188,26904.772876154326,31166.57277157015,09
MANLLEU,128,95.5,76,20912,5508,0,32536.561822266467,41418.33352098022,42752.85263942938,10
MANLLEU,153,100.5,99,20912,4976,0,50300.10521969397,58600.932402704435,53445.48569425715,10
MANLLEU,147,126.5,111,20912,5502,0,66901.7595857149,65472.63786753408,59880.410520064856,10
MANLLEU,124,140.5,120.5,20912,6781,0,64043.516149353265,61159.88863742528,60129.13266586812,10
MANLLEU,82,150,138.25,20912,4818,0,58276.2611254973,54785.62746420216,55207.470365139474,11
MANLLEU,75,135.5,138,20912,5275,0,51294.99380290702,49255.05209285367,54803.64907942991,11
MANLLEU,62,103,126.5,20912,4906,0,47215.11038280032,54821.67069465766,59868.02261900855,11
MANLLEU,49,78.5,107,20912,5524,0,62428.231006515,70480.99314516345,67186.66167144659,11
MANLLEU,49,68.5,85.75,20912,6796,0,78533.75528381189,79551.65264823553,75938.04575061641,11
MANLLEU,70,55.5,67,20912,6449,0,80569.55001265917,81395.09835606939,81495.16856640861,12
MANLLEU,51,49,58.75,20912,4668,0,82220.6466994796,83438.6844845817,83555.2708384503,12
MANLLEU,50,59.5,57.5,20912,4976,0,84656.72226968377,85715.44332083124,87907.87102828009,12
MANLLEU,57,60.5,54.75,20912,4819,0,86774.16437197871,92377.0575719785,93868.65590011385,12
MANLLEU,66,50.5,55,20804,4731,0,97979.95077197827,102021.86847939648,97064.07185028674,01
MANLLEU,61,53.5,57,20804,4656,0,106063.78618681469,101751.086128595,90846.2381124639,01
MANLLEU,61,61.5,56,20804,4696,0,97438.3860703753,79670.60774553135,77414.15566488192,01
MANLLEU,87,61,61.25,20804,4581,0,61902.8294206874,53077.22520116886,58362.21057089288,02
MANLLEU,72,78.5,71,20804,5418,0.4,44251.62098165032,37053.81339625441,39480.37493226523,02
MANLLEU,80,91.5,76.25,20804,6612,1.6,29856.005810858493,25883.524663361604,28209.025492454337,02
MANLLEU,59,79.5,79,20804,8720,0,21911.043515864712,19364.237588654272,21010.25174495153,02
MANLLEU,58,76,83.75,20804,4558,0,16817.431661443832,16136.97882654146,17855.564409278355,03
MANLLEU,37,69.5,74.5,20804,4880,0,15456.525991639088,16346.891229902438,18768.850790755052,03
MANLLEU,25,58.5,67.25,20804,5508,0,17237.256468165786,21400.72275496865,23138.6576687429,03
MANLLEU,19,47.5,58.5,20804,4576,0,25564.189041771515,29930.42410758337,28801.45162605088,03
MANLLEU,31,31,44.75,20804,5295,0,34296.65917339522,36202.18049713311,34422.36504337553,03
MANLLEU,32,22,34.75,20804,3937,0,38107.70182087099,38914.30597916769,36568.33187901483,04
MANLLEU,32,25,28,20804,4828,1.4,39720.910137464394,36934.48326089656,34647.7921564681,04
MANLLEU,19,31.5,26.75,20804,4613,0,34148.056384328724,30381.278333768514,30438.30950332743,04
MANLLEU,19,32,28.5,20804,6904,9.2,26614.500283208305,23942.135745758307,24828.754699423822,04
MANLLEU,23,25.5,28.5,20804,5477,0,21269.771208308306,19276.231065079137,18683.344709466004,05
MANLLEU,6,19,25.5,20804,6366,5.4,17282.690921849964,13424.553673173705,13192.784323032762,05
MANLLEU,8,21,23.25,20804,4770,0,9566.416424497444,7109.337580986391,8693.366312102315,05
MANLLEU,8,14.5,16.75,20804,4217,0,4652.258737475337,3962.178951030929,9468.858647322631,05
MANLLEU,7,7,14,20804,4533,0.5,3272.0991645865197,11828.379713658876,32240.55553304513,05
MANLLEU,10,8,11.25,20804,5970,3.8,20384.66026273123,60518.93211505934,75594.62531317727,06
MANLLEU,40,7.5,7.25,20804,4588,0,100653.20396738744,139360.87091269568,126313.11217982773,06
MANLLEU,54,8.5,8.25,20804,4983,0,178068.5378580039,192107.29224459614,177136.75141184987,06
MANLLEU,44,25,16.25,20804,4512,0,206146.0466311884,214912.63191100408,209235.43453778164,06
MANLLEU,47,47,27.75,20804,4626,0,223679.21719081973,226363.57683096713,220534.65507186676,07
MANLLEU,58,49,37,20804,4773,0,229047.9364711145,226156.6782327295,217277.9354801661,07
MANLLEU,66,45.5,46.25,20804,4625,0,223265.41999434447,208192.2941293651,200284.55078125524,07
MANLLEU,65,52.5,50.75,20804,4373,0,193119.1682643857,174412.42332978098,167995.83518990508,07
MANLLEU,45,62,53.75,20804,3982,0,155705.67839517628,127799.3762504451,122397.15223326185,08
MANLLEU,31,44.5,49.75,20804,4359,0,40870.68816777153,29401.196181013467,43548.823271113215,08
MANLLEU,18,24.5,34.5,20804,4438,0,17931.7041942554,16715.7654054837,20968.55688660657,09
MANLLEU,8,21.5,23,20804,4397,0,9572.008567687342,6087.88476197348,6987.00181870809,09
MANLLEU,3,19.5,23.75,20804,8565,13,2603.76095625961,1438.0860452165061,3401.094921285937,10
MANLLEU,7,14.5,18,20804,4948,0,272.41113417339466,714.305080598393,2742.7667152722365,10
MANLLEU,2,5,9.75,20804,4625,0,6938.695743632541,10850.999539961238,9999.853129794263,10
MANLLEU,23,6.5,6,20804,4026,0,14763.30333628993,15952.258874260559,14889.150381175778,11
MANLLEU,6,4,4.5,20804,4302,0,17141.21441223118,18927.301222390313,18033.982136471124,11
MANLLEU,13,12.5,9.5,20804,4381,0,20713.388032549443,20115.70539868169,20293.181513646494,11
MANLLEU,49,14.5,9.25,20804,4838,1,19518.022764813933,21659.06180490267,28149.652205212406,11
MANLLEU,55,9.5,11,20804,4276,0,23800.1008449914,36183.59901174312,41223.624474243596,11
MANLLEU,87,31,22.75,20804,4022,0,48567.097178494834,60788.187143584524,36344.11878304011,12
MANLLEU,280,52,30.75,20804,4638,0,73009.2771086742,36504.6385543371,30394.093571792262,12
MANLLEU,468,71,51,20804,4500,0,0,3.637978807091713e-12,178489.66912972275,12
MANLLEU,9,183.5,117.75,20804,4405,0,0,320474.69970510836,486299.3011077386,12
MANLLEU,521,238.5,211,20883,4306,0,640949.3994102167,972598.6022154771,912987.8430125597,01
MANLLEU,533,252.5,313.25,20883,4390,0,1304247.8050207375,1505500.986320011,1395289.919746979,01
MANLLEU,309,508.5,373.5,20883,4467,0,1706754.1676192847,1817981.2372784805,1627291.3910723198,01
MANLLEU,177,527,389.75,20883,4216,0,1929208.3069376764,1749081.7958246286,1563530.8268595792,01
MANLLEU,82,421,464.75,20883,4366,0,1568955.2847115805,1309080.4164406778,1230497.9009500083,01
MANLLEU,40,243,385,20883,4488,0,1049205.5481697752,711914.0060753884,748195.8242155893,02
MANLLEU,44,129.5,275.25,20883,5487,0,374622.46398100146,187311.23199050076,355957.00303769414,02
MANLLEU,27,42,85.75,20883,4845,0,0,2196.987778054151,2201.8621070408785,02
MANLLEU,39,34.5,47.75,20883,4991,0,4393.975556108237,4403.724214081743,3731.60205917139,03
MANLLEU,26,26,34,20883,4643,0.6,4413.472872055185,5266.216340288648,5851.447215375112,03
MANLLEU,18,33,33.75,20883,6514,5,6118.959808522046,7299.170216668501,7424.212412501428,03
MANLLEU,16,22,27.5,20883,4764,0,10685.036344613498,11643.195759404362,11990.718010662471,04
MANLLEU,30,17.5,25,20883,10492,0,12601.35517419516,14399.227536610733,15347.158514354445,04
MANLLEU,28,16.5,19.25,20883,3861,0,16197.099899026241,19051.12126930455,20047.32777807513,04
MANLLEU,36,23,20.25,20883,4575,0.2,21905.14263958279,25695.428019539548,26113.21443107458,04
MANLLEU,35,29,22.75,20883,7604,4.8,29485.713399496242,33175.30759284463,33017.06185605328,05
MANLLEU,30,32,27.5,20883,4639,0,36864.901786192946,40338.69569256704,38403.40744429583,05
MANLLEU,29,35.5,32.25,20883,4402,0,43812.48959894106,43631.507295747055,42672.2561639369,05
MANLLEU,18,32.5,32.25,20883,4288,0,43450.52499255299,45005.81663530679,51770.39992126499,05
MANLLEU,21,29.5,32.5,20883,4518,0,46561.10827806053,59909.292546782934,64199.36527432724,05
MANLLEU,20,19.5,24.5,20883,4663,0,93528.35101119007,105746.16322198496,105168.35503562556,06
MANLLEU,47,20.5,22,20883,4652,0,117963.97543277979,126943.79615790343,118949.8775027298,06
MANLLEU,39,20,19.75,20883,7106,0,135923.61688302702,132153.59178347467,124181.01567176604,06
MANLLEU,33,33.5,27,20883,4501,0,128383.56668392224,121418.23518562868,117618.48933088394,07
MANLLEU,34,43,31.5,20883,4814,0,114452.90368733506,103083.38687829325,100339.00233463733,07
MARTORELL,28,7.5,7,28772,8532,0,0,60682.83847574437,140197.40368580376,07
MARTORELL,24,16.5,10.25,28772,7738,0,121365.67695148874,280394.8073716075,344053.0378081995,07
MARTORELL,13,25.5,16.5,28772,7982,0,439423.9377917263,627423.2371406546,653318.5552818187,08
MARTORELL,17,26,21.25,28772,6716,0,815422.5364895827,1026242.3031920299,1006699.4005356272,08
MARTORELL,19,15,20.5,28772,6681,0,1534889.0579667224,1405512.3488510726,1246397.5051706778,08
MARTORELL,22,18,18.25,28772,7295,0,1276135.6397354228,1106819.4464107559,1058822.729918913,08
MARTORELL,19,19,17,28772,8967,9,937503.2530860887,712133.1109867531,730860.1016940052,09
MARTORELL,37,20.5,19.25,28772,7790,0,486762.9688874176,354900.7569772547,644825.5733486888,09
MARTORELL,36,20.5,19.75,28772,8534,2,223038.54506709182,577518.0357106244,904717.2908604849,09
MARTORELL,80,28,24.25,28772,7522,0,931997.526354157,1454533.824743715,1679967.4388417464,09
MARTORELL,145,36.5,28.5,28772,7459,0,1977070.1231332733,2782416.841972869,2864176.5559179736,10
MARTORELL,235,58,43,28772,7018,0,3587763.560812464,4273819.287092232,3901074.597294294,10
MARTORELL,179,112.5,74.5,28772,7521,0,4959875.013372,5019732.352615719,4593878.483193752,10
MARTORELL,209,190,124,28772,7588,0,5079589.691859437,4913937.679295273,4581457.609237613,10
MARTORELL,133,207,159.75,28772,7465,0,4748285.666731108,4143182.865859507,3889721.737767317,11
MARTORELL,94,194,192,28772,8617,0,3538080.0649879063,2865505.7962393616,2991694.1487520165,11
MARTORELL,75,171,189,28772,8644,0,2192931.5274908165,1840205.431644526,2060637.132177301,11
MARTORELL,58,113.5,153.75,28772,8560,0,1487479.3357982354,1255768.4681152403,1469175.0167853169,11
MARTORELL,49,84.5,127.75,28772,8144,0,1024057.6004322453,1098144.6019261077,1284257.9905023994,11
MARTORELL,44,66.5,90,28772,7245,0,1172231.60341997,1312747.5128895584,1374684.138462913,12
MARTORELL,66,53.5,69,28772,8270,0,1453263.4223591466,1651223.6749997183,1689145.3355438258,12
MARTORELL,45,46.5,56.5,28772,8027,0,1849183.92764029,2065543.158198093,2093719.417460097,12
MARTORELL,101,55,54.25,28772,7799,17,2281902.388755896,2536215.159920476,2521000.854430077,12
MARTORELL,113,55.5,51,28667,7551,0,2790527.931085055,2976458.5506620607,2804887.7393372986,01
MARTORELL,105,73,64,28667,8764,0,3162389.1702390662,3073560.318754121,2885820.6983420956,01
MARTORELL,98,107,81.25,28667,8618,0,2984731.4672691757,2795182.8460221305,2659575.8754565213,01
MARTORELL,64,109,91,28667,8472,0,2605634.224775085,2245591.4321589214,2152360.363821961,01
MARTORELL,23,101.5,104.25,28667,8783,0,1885548.6395427575,1509537.8816217915,1604697.0461125365,02
MARTORELL,14,81,95,28667,9738,1,1133527.1237008255,963802.6600661515,1104175.8347897737,02
MARTORELL,15,43.5,72.5,28667,8515,0.1,794078.1964314776,698813.7879577556,768540.8096231477,02
MARTORELL,18,18.5,49.75,28667,14684,15,603549.3794840337,573278.9591801438,642750.9319999669,02
MARTORELL,16,14.5,29,28667,8618,0,543008.5388762539,586688.0760421781,623802.8888980978,03
MARTORELL,24,16.5,17.5,28667,8588,1,630367.6132081022,674326.8186160518,626389.4572467555,03
MARTORELL,47,17,15.75,28667,8605,0,718286.0240240013,666090.8384513329,605717.7392673662,03
MARTORELL,29,20,18.25,28667,8513,0,613895.6528786644,537108.6599186807,502960.99748317164,03
MARTORELL,41,35.5,26.25,28667,8044,0,460321.6669586968,339831.15651501034,378224.6529950023,03
MARTORELL,27,38,29,28667,7255,0,219340.64607132383,219340.64607132383,263731.59656336013,04
MARTORELL,27,38,29,28667,7255,0,219340.64607132383,187632.03661170992,185327.3413374035,04
MARTORELL,25,35,35.25,28667,8926,0,155923.427152096,151314.03660348308,161260.11328043242,04
MARTORELL,48,34,36,28667,8051,17.2,146704.6460548701,134888.18994915482,133801.15415112203,04
MARTORELL,27,26,30.5,28667,10222,10,123071.73384343952,116288.27169876092,125409.9231959792,04
MARTORELL,13,36.5,35.25,28667,8081,18.1,109504.80955408228,115931.65644280352,123516.73294976269,05
MARTORELL,9,37.5,31.75,28667,8118,0,122358.50333152473,130745.19420076444,129209.86122053981,05
